/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountID/SummonerLevel
"066cca60-320a-46bc-9699-36c8a68b8d03","RANKED_SOLO_5x5","PLATINUM","I","_Y7XjQyXDW7qQxx4NZt22e2YhfwGJkiB3kbuTD9scxeQ8XbG","Jeetx3",0.0,58.0,50.0,false,false,false,true,,,,,IFjnKRdj-9XZIQyB0Hj4bDUQDHz4KYTHOADjXsI6yIC8uZo,70
"2b81c3eb-8748-44b8-a795-e3b6b5100d90","RANKED_SOLO_5x5","PLATINUM","I","ikOz-DAVNenwPw63bxEoNamtG7zq4j3GXsyFjb8DShLD2Yyp","Wilfate",44.0,38.0,27.0,false,false,false,false,,,,,wqcqiwcBplJhoo2gclo0XurLB08pxCkg2HNdTg66PY16jNw,45
"4d2c252f-8969-4a09-a36c-49bc3254dddb","RANKED_SOLO_5x5","PLATINUM","I","x_QViWSadtychK5w2AZ7lL1zSQrbwzHI8Rdfc1ouUMb3vBlP","FightYourFears",51.0,62.0,59.0,false,false,false,false,,,,,VgeXA6BK9PothUQLcEls_K4W_2t3O6PFGct90PuUGRRepE4,71
"086769d4-3d10-425b-be66-af477d591ba0","RANKED_SOLO_5x5","PLATINUM","I","UGrizDwQaqi8yG93qF4HmUs-hryDaL6PNOuYaZgOhnXXTAcl","Dø not hide",20.0,16.0,16.0,false,false,false,false,,,,,SMVbmYeiWhz22TYu0aZDQMfXmflb5JdL4pNiTDuHAIhQEB4,59
"3c9d003f-3c46-411f-bf16-c83e8a43e092","RANKED_SOLO_5x5","PLATINUM","I","SNrIEpgJf0qSFFCcPEihTRVcZfiPzljZHZ5o_2MPcZb5UC9V","Mekuru V2",100.0,35.0,28.0,false,false,false,true,3.0,1.0,1.0,"LWNNN",6on628jFr2EHYBohOgaMj2kBTi9I4Mm4V-9uT9UlON7LxM0,67
"56858c92-fcc6-4e58-bd6d-f6458811e1cb","RANKED_SOLO_5x5","PLATINUM","I","Q-7ToQvJEUco9oMamYXAvtRTSJ7-wWw5PjTFO6oH3Ip02oQj","Yasµo",7.0,17.0,12.0,false,false,false,false,,,,,Q1uQxXybBSSaunwRUk1ZK971Ra03oXp5a1OZrEWMnP3FqU0,58
"0951c011-16ef-4767-b414-9e1a833523c7","RANKED_SOLO_5x5","PLATINUM","I","zLFE9oZNohvAHH3Z6myQYnMs-DL3Okw2eBA3_a3cAiv3dESm","Nebulnezzar",17.0,21.0,28.0,false,false,false,false,,,,,utPuYGqk_pQzh6VuqUmztAjPV0SzQvU73cZXu_JXyc7CmXw,76
"e04dcb1a-0f80-445b-808e-e52ef2927712","RANKED_SOLO_5x5","PLATINUM","I","FYk_gXmZ7TgKH_-ABUCu_E5RPW9_nq1YdITeMrFPj6Z-fs3h","Él Cucuy",25.0,11.0,8.0,false,false,false,true,,,,,xDGEhBVnJcNYiiZxG_H1n-GWgBjZ1YdmvJgaF5gGUI0Zs_I,155
"57331fb2-fcf9-43d0-bdeb-43a555dc2daf","RANKED_SOLO_5x5","PLATINUM","I","qshDsYNE7qPAlwGMvwkYmVKIHhNK-EAFhdXtZLi4U-v9WqDx","Sir Angry Yordle",73.0,22.0,25.0,false,false,false,false,,,,,kZVZD89ZFx5BzKtG06XlPeAZl6RhAnMIDndIS31_k9uyVJc,60
"7e746e25-2b13-41e8-9746-fc2be6762ddc","RANKED_SOLO_5x5","PLATINUM","I","GQYQ2RlV4sCNqDtsD_mEiNnNp8coDosA_snx3zrdr92sViFD","Young ßonobo",75.0,41.0,15.0,false,false,false,false,,,,,uwaUvwxQfBAJqmHilhz_vWCe_oPUofSO_JuKZFIaCzNhXfI,91
"fbf40310-696f-450b-9cd2-aa60609d9184","RANKED_SOLO_5x5","PLATINUM","I","NmN6yQd6RSmlPKtsAOgMdq_VmM6kaVIeaDo-sAZgonB24zzu","YY90001Ivincent",0.0,151.0,128.0,false,false,false,false,,,,,4mCswx0tLun4FW7T95ZsU4RReXLHNErhIztV9AmbRbiqYIA,322
"3cf56a40-4a03-42f4-9131-12fe10530638","RANKED_SOLO_5x5","PLATINUM","I","-Qd7QtaidLBtok6vHUn4ReJ9pj5VVPqp6lSYeaU-91Tu2jpG","NeC Slyze",77.0,177.0,173.0,false,false,false,true,,,,,WkFXIwM0mlBvajNG2dKaI18wND32vMhyaTWFl788UYq9jRw,259
"69f96568-8a90-4253-948f-cfe688a552cd","RANKED_SOLO_5x5","PLATINUM","I","MDOyrB-SkF8sBS_GNzp-EwArSHAKlMAen8lBG_Ti0Fiw8TVj","Li7wak v2",75.0,45.0,13.0,false,false,false,true,,,,,vGPo9PJh-kDUFrewAihgOzZtunFKOXOYy8z96ISOGjwXcEg,64
"f8c74b01-3315-4118-8eb0-2bbd317ac7fa","RANKED_SOLO_5x5","PLATINUM","I","u4zDBe-tmnuDNIGGcMVuAQ0Zr9LRTD-9p_gSJHvGLZ7CM7KU","SERlOUSIee",21.0,17.0,17.0,false,false,false,false,,,,,RaIwLxbcIF7Jngfp3DCCd9omjPm6NROiyxVL4Ep7n7krN68,81
"eb68e0b1-cc0c-4221-a9e4-7668b76f0bfb","RANKED_SOLO_5x5","PLATINUM","I","XaGbZKvY_VCuMoefa1jAdADqJ4Q4m1Gttd2Bcv7pOGdkPJe5","Polish Tarzan",0.0,111.0,125.0,false,false,false,false,,,,,dcl6ge754I_tsDBF_yUY_zhaiuH5s1ezkw1anXq9uv6n7tM,90
"3fba1dff-c214-41bf-9347-8f2acb95e3ac","RANKED_SOLO_5x5","PLATINUM","I","43H511lpdylvZH_aVlTZ7t0-pIO0GEdlyNhSzB52WMi_nqEe","1 INT 1",0.0,88.0,102.0,false,false,false,false,,,,,2tuLjVxT202WKgN9KL9brkpW7U6eh7XDi-KoPUdhLPS7zdo,174
"36c12cc9-73fb-484b-aebf-6e6cb7041f1a","RANKED_SOLO_5x5","PLATINUM","I","hjwciMaB4WkJzNoM7yTqEmOvBR2ZYcAoKF2vUYHm0ZRxiL4O","Sora EUW",42.0,10.0,23.0,false,false,false,false,,,,,EiaPTjblPysCIc1LK2zdO4kiIA_hnCAOu8bx5n7uDquhxbY,130
"27d1df5c-2684-4660-9768-8bc2eb3cb0d0","RANKED_SOLO_5x5","PLATINUM","I","67CzkK7gADKNL59-2r3ZVdV7Jj7bLd4AiWYSQe9bqKv7ENMM","HELLAS VOW",51.0,25.0,19.0,false,false,false,false,,,,,ir-gvOBItaWBybEAcHSpIokZpiuK5wPjPUeAY6jgEA2dDpU,84
"af056d44-fbce-44a1-af36-3e7a3ea24217","RANKED_SOLO_5x5","PLATINUM","I","Glp2ws9t8iJUnC-sScH45PmPrps_pYGLx_KgpKKR6OkADvLG","FB Mocha",22.0,188.0,202.0,false,false,false,false,,,,,Fs86-HmHYdADPwljQ8wepd-92f-j27JpmCZcc2sI0-8sRp0,235
"9c27ea7f-28f3-425b-bbbf-1318972b1f65","RANKED_SOLO_5x5","PLATINUM","I","jXB4SxH5TPjHxSc23QazYaXswpH6p9dI6gx7tPhGMxXhJQPn","Obi Dunk Kenobi",40.0,40.0,30.0,false,false,false,false,,,,,dUtYoem-MzTNyW3vDRfW_icaGTn24Q3zO2fXEerdpSroO00,210
"d7323d35-5e7a-4a3a-9ba9-7336fbd77fa0","RANKED_SOLO_5x5","PLATINUM","I","1w8HKbYLJo8sbZP7-cHwO9DO-Z03_ByVcNEoeSIUFsbdKQYo","Aphelandra",23.0,31.0,34.0,false,false,false,false,,,,,L_y17VheRlz_tY_CYnPn4vhfwWqQkPgoLjlNxeBv-Ciad10,62
"8a75ecf2-401f-4f64-878f-9df0195662b3","RANKED_SOLO_5x5","PLATINUM","I","Cyyoj3_C9aAbh0oPykdvU2Xw2DBpUZfyGkkfTg7qfWrEHpIL","Payer09",21.0,133.0,121.0,false,false,false,false,,,,,Te-spduXTHcjSgCBMOXufvn_sWgZi49aa1QlI9nuZxAulNA,286
"0fe6b2b6-c435-4e46-b913-665d3fdacce9","RANKED_SOLO_5x5","PLATINUM","I","yTLEXYcaanxiwqv5HXyo2CwkxipJxN5_ndFMNkDwVwMoxZEG","The Guiding Key",1.0,39.0,28.0,false,false,false,false,,,,,HbSbqSqYWqggRXh6HbvRPTGfmHIxFGmc5lC5x6p2XCDxi7k,174
"3599b58a-1415-4f8d-88ad-3917e871a913","RANKED_SOLO_5x5","PLATINUM","I","hcOl-38McdiGME9Pxv-8hoBint9brYa7kvO0lkr79x7LQjLs","Thaurké",0.0,116.0,108.0,false,false,false,false,,,,,GoFr3B_vnRNxfheUyOAGK9C8DXUOmFWzo-KuFR8oJZa7QN4,162
"03f5daca-2815-4366-aff5-3cfea41a50d2","RANKED_SOLO_5x5","PLATINUM","I","BgiGLOvXjWZsyQFFdWds5SzSNTVat0BN4sHsjxaBQNSy3has","Thauros",61.0,95.0,95.0,false,false,false,false,,,,,w0TkgWLFTRsJLWoFRQhc2J81Wbyrj2souy2hJgmd8C7lulw,128
"262f66c7-50cf-4f27-8255-b3a090ec7d6b","RANKED_SOLO_5x5","PLATINUM","I","uOiQXh0Kg3VeAPVplzFgIyrRxSYUhYdT0jSp4rE9KZa5ap36","Ypipo",60.0,17.0,14.0,false,false,false,false,,,,,UK3zEzstC8sw-cMk1yTg1vU9G13tV_slk8P5RLhpuuQmKyM,58
"14fb3164-ee6b-4b1f-9bf7-c61cec1d75db","RANKED_SOLO_5x5","PLATINUM","I","3F6gFSYaYybdgEz8CItb1T7grOYGE4UXttbj3pdE5JIP4lW1","VTX Niktyze",0.0,45.0,58.0,false,false,false,false,,,,,-B0e3O6frPyDuL7unAZmFXPNSozJWJILMG12iQeS1uAnY68,186
"651f3216-41e8-4588-898c-a582a6a69d02","RANKED_SOLO_5x5","PLATINUM","I","DcTyrDe2ZwE3Bz8oEe47ohl0HYKJH1iOrJZKPV2Bk9g4bA32","King99Numeir",23.0,25.0,33.0,false,false,false,true,,,,,uXcQkpnlEEyNFpEBuDSWBJIOPaEUxhNO9fAc4MEDoj9yMNE,208
"c4e7a3ac-a136-4721-b0a5-1bcffe4dbd7a","RANKED_SOLO_5x5","PLATINUM","I","t-AXVRLjnhG5LUAbHVwsxT-F9xe6aifBY8KeucXlZdLqJIRg","SixPackJesus",75.0,57.0,64.0,false,false,false,false,,,,,I-gnVl2w6n3Gpza_ir6mP2HAbxWu2HFZ-2ymdnDYhNgv_FQ,235
"c7fa8a8d-ea5b-4168-97af-34eede4190ac","RANKED_SOLO_5x5","PLATINUM","I","XreVNbc7bMIWotMO-3NYILRMFQwZ-bR604Y7PAuGtEiQgtsX","BonobosNightmare",100.0,49.0,39.0,false,false,false,true,3.0,2.0,0.0,"WWNNN",MtRH23q3jY5lWj04kJwkYys3fQE0g79PVCzYZVPqaWaVTlM,120
"183a2693-041f-4a4b-b1e3-21ff4153cce2","RANKED_SOLO_5x5","PLATINUM","I","AQRJU0IQKiy7EsKL0QJumx-KfEGqCr8heaoSNDL0gQjelRgp","BrokenPandaCurl",0.0,10.0,9.0,false,false,false,false,,,,,Ma6B9j3n-bQLTJjatVVcwz2b8PdMCwvUiiuJYpZJQ--7aYM,62
"9f777516-a62c-43e3-8cde-918c7529a927","RANKED_SOLO_5x5","PLATINUM","I","AtT41YqxcLoi4k65AZ3eJU-IyYtFwSBt12BrRwn8N7aAgECJ","DdiHwanDdi",0.0,34.0,41.0,false,false,false,false,,,,,qrKe2agnm2EbIVNDV6BhXJnVxE1NCfZ1Q_mg1zlebvG3QfY,233
"56cfe588-97e5-4827-a8b5-a328ec6075ee","RANKED_SOLO_5x5","PLATINUM","I","XQOrc15yatx2q8yqbX8wJYl3WNskzQtH_rPkTHFiJzPJ1NW7","Utku My Life",75.0,69.0,84.0,false,false,false,false,,,,,-xg4FqWZpL5iBgUsoISowpl7LVHcpmAMxOzyuUHZi6mgB7E,117
"840d9b3f-d53e-4eb9-8ca5-b5079d07af29","RANKED_SOLO_5x5","PLATINUM","I","99LUf5ki7OgXvXEZLDoyxf-UCJIEZ9FP_v_fM25y1apfIFfK","fast f drop",100.0,14.0,18.0,false,false,false,false,3.0,0.0,2.0,"LLNNN",lwkHF7XhDFUJETBe1vtdCywkTWD6XnpbnsD3kDBnq9KC3tE,147
"67f2b422-a9e8-4881-9116-b80c91d30eab","RANKED_SOLO_5x5","PLATINUM","I","9RskFO6x8tNlGOv-VUOCJUCxLOl3ZlG1LxaCrQluvLcnRP0P","RLER",71.0,12.0,12.0,false,false,false,false,,,,,LdextbPvw9SBKg_Zb4ohJcOyJM3A5xCiHEjb8_xYUGjLyz4,167
"191e83c1-06af-4565-bd01-5d7b3f6dfaf4","RANKED_SOLO_5x5","PLATINUM","I","VQbUYXKBcRc-zTKR9G5bXaCShECT1FPxH-sb6W-b-JzMi8D-","Lapsisotilas",0.0,36.0,35.0,false,false,false,false,,,,,amimTOVAdkRXIixjhf9XhQm9B7Dk-olPWDy1KSQ1UDtAsGs,178
"ec81231b-e331-4713-a22b-4320815af89d","RANKED_SOLO_5x5","PLATINUM","I","6EnRdacyZe0vCFMFkeHMo5IqPmxb6SmG1O7DEXJXZpYnHkzK","sindol",24.0,41.0,48.0,false,false,false,false,,,,,EpvOuzMhj5SWwekzhhqXkoI9b7GnEvehRkJKPVbvV3UUElY,212
"53bffa71-c35a-4d50-82c4-15c49f55f11c","RANKED_SOLO_5x5","PLATINUM","I","P35Qhv3_lRhELs1M3Bq8ihEojSyHKOxVnxud52MiUMqUzP2k","A Top Ianer",27.0,21.0,26.0,false,false,false,false,,,,,JpvYXyG_B5pve_yvANoFYobMc-WCdnQOl4yHpV8fbwuZTcI,160
"91a2c879-f061-4d61-b6e5-686261ecc705","RANKED_SOLO_5x5","PLATINUM","I","uMHTHTsD6d8vR7MHHwM4N8qXxb1TOT3yDgVLfnUAqsaWucda","hitting bucket",0.0,17.0,31.0,false,false,false,false,,,,,Wi-kcb1P8LMSnPb5PR96oOs_WLWeQKl0pmSQ4OpNpgTy0nA,84
"4b48a5f0-18f0-46ae-80ca-d8cbefce0f95","RANKED_SOLO_5x5","PLATINUM","I","ohkQOOv8yB8ixbjHwSfYn6RkXvbAqVTQEC_CKI_0-CgDViHq","kaikajishin",62.0,24.0,27.0,false,false,false,false,,,,,uHCMawfCfu4U6MhSyB30ofBw8m0xfAXHfaNPJXotlv3J1nk,265
"dcb107b4-5674-4f2e-9c7f-f9140b65fa23","RANKED_SOLO_5x5","PLATINUM","I","akDT_9GSSzR1aN2FIFxDxrTUJITYUpUNr6GtrqRnNhwf1Dfr","Cat called Mi",20.0,167.0,151.0,false,false,false,false,,,,,0GoAPHibtFyXKDTXYDuS4pf40XHL60iFrFFQl-4ZSi09Imw,224
"da5871aa-a646-4afe-8058-2dc66d7c177c","RANKED_SOLO_5x5","PLATINUM","I","ldFcw0Ut1G-qqAs96OlVqwzA3TXO0CQf2Pv3PxZ0pt1Y483i","The Rashh v2",20.0,164.0,106.0,false,false,false,true,,,,,DJPdecE8OvamGWGoD-4nNWPMh3I1UMpqw-w92meMBPzKT74,94
"4faea2bd-f945-4cd2-a747-b4ca9745706d","RANKED_SOLO_5x5","PLATINUM","I","dK7sW5Olc5QejqMmjpsLHi3zG6IUG9JP44ePv9AAaLo3vMcG","Piqu",75.0,305.0,275.0,false,false,false,false,,,,,NM0h7DUbVJl2FMEcaGSgk_oV8oiPYcq2R8HO8KvkpLy7stY,133
"f44be89e-e58a-4861-935e-4065777c9cf8","RANKED_SOLO_5x5","PLATINUM","I","oHiCgBlnCVf7pkVcv0YVawbbIzv3Z8jYYH4dBX6hh2FTSPLe","GET MUTED KIDS",51.0,152.0,121.0,false,false,false,false,,,,,7DDaH6sDl9sj9Dga3qlQONQWwsi5Sc7RhzG4357pWXRVwrU,122
"17de479b-08bf-4bc7-8dbc-00df5b993292","RANKED_SOLO_5x5","PLATINUM","I","_nLYm1oL4bRM_g1z2Tx1tOjw0z1o9HwXO1H6074_F-0i4PPt","ΣKKONLY",61.0,10.0,5.0,false,false,false,false,,,,,LGy_2DQcpeNMFrVa0WE28kvMYSlVZVVXKZNVvsyM2HgGTiw,239
"9eff2ba0-c96b-47f3-9c16-b23c3491501b","RANKED_SOLO_5x5","PLATINUM","I","6_Wkr7_Hz5PwMM2Xl5KiEPyNN9IzW6u3CSGx2XgKza9nusHk","ONE GUY TWO AXES",14.0,22.0,15.0,false,false,false,false,,,,,o9jVqsIrIkFafyueFVSOIsm4kIifgU1rw1_b21xFElZuZgs,87
"4e476e39-deff-4616-b787-592320d91281","RANKED_SOLO_5x5","PLATINUM","I","YUymWfZpO9foD9TVztf3k_r4TnsRTI-Nv80J9ReY7NkznTy7","Lucky You",75.0,37.0,25.0,false,false,false,false,,,,,zFZftwpl7uu-CX8Ko5wLQno73N9EbC00SlTjLYlbO7RQHTI,67
"e04dcb1a-0f80-445b-808e-e52ef2927712","RANKED_SOLO_5x5","PLATINUM","I","ahryDSINpnZtUDIhKmOkLaa1JSdMh9tQLNq8XNt9CvcBZc-w","Jasqueen",16.0,149.0,168.0,false,false,false,false,,,,,IXffGAL9GdQTu5qqrRlM6AjItW-eu5ioHuwyOllXf4Gw8FU,260
"145d7abf-af9f-42b7-823f-8f8574da3f34","RANKED_SOLO_5x5","PLATINUM","I","ZHuedq4T0iRQEN8qQG04zNFSG9fkoF9oz0xpA-JGtKZw","Kniven",75.0,43.0,35.0,false,false,false,false,,,,,OOqrOsN8S5To_cb3oMFEAy1EpidZzs8R_MOdkfpK4Cc,115
"439e1ce2-881a-40e1-bf42-e4c7ac2f466d","RANKED_SOLO_5x5","PLATINUM","I","4ca0lSeUglQJIArAZN0kwequerYF_94DjodtF0OMVcAKabQN","BlackNobility",68.0,42.0,47.0,false,false,false,false,,,,,UZc7PmOkUM6-RpDAEZFBJlLQoa9WihYEfZ8T76og14LlKH0,176
"f196fc60-34f3-4482-8afa-15d6a745401d","RANKED_SOLO_5x5","PLATINUM","I","VuHwlck1s-h_xQBBqZ2Oagi5fTL45MSA5DsboQ5mPRnGU7XW","StratStealer",25.0,102.0,97.0,false,false,false,false,,,,,EMThFRUSBsEOvcLiEtY_zcqjFTc2yjrlmvsMpUpPFqCq2_0,175
"82174ddb-e79e-402b-8b6c-7d0cf1869b29","RANKED_SOLO_5x5","PLATINUM","I","1tlrHlh2gFeJVmTKW27L3m4yLEnkW9uD2AaQOCc3wzm7zj4r","hcb Cas",57.0,71.0,39.0,false,false,false,false,,,,,wQ5qsti5jV7eAEjSWe91-C0WRRxCT6zeHnSE0Y-uMGwiQCs,185
"59dc8a84-12e3-43ab-9bfa-5a230b0bd7f7","RANKED_SOLO_5x5","PLATINUM","I","wFY9c8vC95CxZcoVSL7jUOTg0AtjyipCF8o62_AZfv_JjpSN","Filipek Fanboy",0.0,7.0,15.0,false,false,false,false,,,,,wW0doKEFc0UXLsJP8X6AnRaYgu0waYB7Wxux7Ea2xPfc0m4,81
"f3c85ed3-ac2a-4335-ba92-264ea6722fdd","RANKED_SOLO_5x5","PLATINUM","I","KF8j8OhVl-vgKI3cTMDWXU2iHvcPFUOF-Hm_-yb15TFaFbOW","I am Žed Inside",92.0,46.0,36.0,false,false,false,false,,,,,otglAlMlYUqeHmnrmVE5Xi1EAI2kPjwFHk1iepjzzurmN1A,102
"36c12cc9-73fb-484b-aebf-6e6cb7041f1a","RANKED_SOLO_5x5","PLATINUM","I","Y1utiFBZNMqdBn2BaB-EnV535fsWHfhsjH3NBbolXk6KkPiU","RFT Szmokus",25.0,19.0,7.0,false,false,false,true,,,,,rwzxGWwwc6nhoPxUaOEoF_VtwQe-IHvCuIveY0-4JQIkpKk,45
"03b39965-6f58-47eb-a8c5-eee54dcc50ae","RANKED_SOLO_5x5","PLATINUM","I","eAoN1vr-Z7OEE1tjyO8TVB2zJMZVR7ppiEqOpmLaT78S8uZX","Curieux",54.0,5.0,5.0,false,false,false,false,,,,,mQGBX5VAtYfpDxXn-iUMCS1GVY3gXX2ZLZj0sHZFpnJ_6-o,154
"4005f6c8-65af-416e-b9ce-4cec2cadfa43","RANKED_SOLO_5x5","PLATINUM","I","_uwEWJwsS7HO1syJYpBw9zcJnta3m-VHslOujgPlIkhh0AyZ","Prince Misery",58.0,13.0,7.0,false,false,false,true,,,,,ca0jz5h9zHQEbmMLh5A7GmWN8FH2Ax942U1fFm8LdXyKy_0,73
"d56efdd4-b734-4240-aa25-bc33c169f808","RANKED_SOLO_5x5","PLATINUM","I","-cZ95y87GBMTMeR24d8Ov99N11osh_nSeTar2m-ANCX39a32","Kurein",61.0,69.0,57.0,false,false,false,false,,,,,suz4JxWM6CMlNydcL88cklQgQJ-dOZn9GhP_FpMFByan0jY,189
"bfa952b6-4a92-4656-86b4-071f6a4498c8","RANKED_SOLO_5x5","PLATINUM","I","o_NkL4eI82z8AHl2vUQzEXm7Pb79LBNDhaqHomg2PNByASs5","TwichTVsticks",26.0,131.0,115.0,false,false,false,false,,,,,rd2eUNXpUfdRPnyTEYkUkTJuJwwW_raOPwTL-JeVtPHFRUw,48
"eee4ed46-54f3-4b67-8442-f9c69c4cc4da","RANKED_SOLO_5x5","PLATINUM","I","FkBuyOyQU7tKE9VGbT-E24nLrgAgRun_tZIf6bcCTHtKOo-6","Palmer II",0.0,33.0,42.0,false,false,false,false,,,,,Yh7ZhaUkEKQvkniHDLtWyWC7jgV6tM-q3LGsNNBl5eEqf3A,115
"026dab40-4d61-4124-9821-8af5ad66ddb1","RANKED_SOLO_5x5","PLATINUM","I","OicK5ekUuNu6AI8yTZGOLiIKAqy66AYqe3Lb0nmnjuFR4a0-","Eryngii",100.0,189.0,144.0,false,false,false,false,3.0,0.0,2.0,"LLNNN",bgCGj9Xgpsh40ugmUxpZWLif5dt75V3jJlfe0-KprgHzvRE,102
"506baeb7-5f04-44ba-ab97-c56f16559d2a","RANKED_SOLO_5x5","PLATINUM","I","tT5MlVtXgOpkixJ29aiawhTPS0_e5QeTz6CuNCGnv1M9M_dI","RynanPitchou",25.0,6.0,11.0,false,false,false,false,,,,,3z36gRxT5Tc7EpLOGXdjG1lG3gypdyCBG-gbP7ZGDG86xjo,90
"3a0c2768-7e08-4f25-ac7b-3315bd2b5fa5","RANKED_SOLO_5x5","PLATINUM","I","hkSK1a0nQdosNAdrjqzDpNcvF2jthqwKgKjUIsH3_2YvggSS","FRESH CC ",0.0,53.0,11.0,false,false,false,false,,,,,6TSOFR87vAmNKTghRde9xFlC9kIvTYexxFGpgYa_WDx3Pmc,188
"954d0235-6daa-4641-a919-738df1941962","RANKED_SOLO_5x5","PLATINUM","I","J9t-tjAzzLO-kMX4xk0fgIdYz0tSkdbPJ3PWZMQYri7QTT1J","Princess Lyla",75.0,191.0,182.0,false,false,false,false,,,,,7QbAMyy2vSdtrOBbfmOSHwRV59yApDHVQEHAiaMMbCNKSzM,88
"11d94e7b-1dd0-45a2-ba76-ec8213d73ce1","RANKED_SOLO_5x5","PLATINUM","I","oJIgu4djFGa1CmppbxZHeQGh-mWzJh4jPNVcUwxBzt-_1SFR","Mintageley",16.0,53.0,43.0,false,false,false,false,,,,,OVn3N6dZaytnhi0_g49mMvOuq7BOr2Zytmb6974BV126so4,48
"2ee4e28d-0989-4d16-8798-bc82edd57ce1","RANKED_SOLO_5x5","PLATINUM","I","RIVr0YK0hckVSLs8N2pPJC8f8SMB8vCX_7BYRlMBfHecBfRK","Wazzabeh",33.0,118.0,121.0,false,false,true,false,,,,,8RhuSjsnGYimt_Yw-AyyECC5gVrZxT3qXJnV0xyciuuSeuI,195
"ec64c360-ee03-4833-ba10-51aeccf34a0f","RANKED_SOLO_5x5","PLATINUM","I","DQoBMGsyHa2a3-lj3HmxfMsO8l4owqQ12lBKEakCl2mps5C8","Supp is hard XD",90.0,16.0,18.0,false,false,false,false,,,,,UllAda6ZekCxpOeJnznaRqOXen7T_HPdDX90uskeqC9qAak,113
"4d2c252f-8969-4a09-a36c-49bc3254dddb","RANKED_SOLO_5x5","PLATINUM","I","t67ecYr7wO2m7_x-2lRmPubL0n8kqmSAAGC0i_xVsIMrMS5p","Zentarim",0.0,67.0,41.0,false,false,false,false,,,,,1f4OSdDzy0Lniyf0SnUuq0-CMkzGJX5qUlUTxo4gdWk5Ppk,377
"da588312-6b76-4e0e-a607-5950c1456439","RANKED_SOLO_5x5","PLATINUM","I","O0-LOIwfhv3GYg1IdyeUO0vxgv84SzpCEGecMCx4awf2B8Qx","Prð",4.0,116.0,77.0,false,false,false,false,,,,,GAa9Luba4cQYckA2KWSwSG2DEk1W6ZliwvNKdwqVtwlyW8U,48
"b200a802-99d0-40e2-94ab-369b54ece65b","RANKED_SOLO_5x5","PLATINUM","I","eWjvYBg_fTnOar8cqY-UbBIxgYJIkIh1PgUPT0HSuNq7-GoE","OREWA TON PERE",23.0,27.0,15.0,false,false,false,false,,,,,lhMmqox_iMngo8jXrQwtYAKJR2JZU9tIVpa0Ce49BPglK2A,87
"7c540572-5fef-4c19-94ee-fd3e5d2c7697","RANKED_SOLO_5x5","PLATINUM","I","H7S8rcER_3nOu0soVacaShjNUfhhuQyxKIv7tajyLmCoh9Nw","Yaseu",100.0,14.0,12.0,false,false,false,false,3.0,0.0,2.0,"LLNNN",_HBhvppkwUoo_H2bpwEwN7hwMQv23YF_CtLnw9W_0VWVO5Y,90
"0be2539e-155d-4c75-bb38-9c98b81bae2c","RANKED_SOLO_5x5","PLATINUM","I","l27jRsJh7gy-GPSzGqvm9J89F5EJIolZFDkeP7r4v1UtiJy2","Aestral vX",27.0,13.0,20.0,false,false,false,false,,,,,giowhdRlee5Llj8ZOGX5XzbCJSGGr26rNp_NFIvMfDzPxBc,152
"f2a1e5ff-2cdd-47de-97e7-fc6190fccfe4","RANKED_SOLO_5x5","PLATINUM","I","JHOnUStRj3KVkZCOOnobgB4YDHqmuunHrq1lfj7EBQUHL-GG","PowerPuff  ZEDs",75.0,23.0,8.0,false,false,false,true,,,,,Wq_7FlG5xSMDpwfjYSdD3MiOeWCbKw3UxHmpN5QdOgP689I,93
"df8be08f-dc6f-46db-84f2-ab94afcc4a0f","RANKED_SOLO_5x5","PLATINUM","I","HjnhRljEvLC1AELQSEeVkry2z0SxaCS791wgNisC-AoT1JAN","GaBriNN",22.0,23.0,21.0,false,false,false,false,,,,,2Ac-tizF4XTrSzt4fN_Znul74RccLnGFSGFuNRBI09pDBZ8,231
"21b9518d-5c4b-4e7f-b991-f926e47d460f","RANKED_SOLO_5x5","PLATINUM","I","nXEjNEWzxu5yFBPJDWL0repG3wJnscqJ32FhXRgXV0drPwDI","Zervous",20.0,90.0,78.0,false,false,false,false,,,,,A4egVxA6fjhYf2eOOq9IGvC0mwwkM_OP4Ah_VzMTxJ5_mZE,295
"ab1d29de-d2a7-46a3-9af4-9eed1dbcd880","RANKED_SOLO_5x5","PLATINUM","I","mHOyryYO-F9wkoWwaHKy7fnch8GV6qbbXzVBxLsjhfB-F8zT","mâgnitude",84.0,17.0,16.0,false,false,false,false,,,,,CMUJP51iCziSTAguBdS1ZXf11NUdaB-b0dR4pRamon638S0,88
"0d80d164-3a0d-4922-945b-744ea9aa9f7d","RANKED_SOLO_5x5","PLATINUM","I","9JZWGHvfnCcP4PtJ7jO9mAaR-nm6N6ocKbHxry29st_Cf-i5","King Der1ck",25.0,7.0,18.0,false,false,false,false,,,,,WGuYCKd2ta1Irf3qzZm1kpaFhLEWz_JnRJaGC9MPNg9vgeY,81
